stim_id,gameID,condition,trialNum,rt,startTime,time_elapsed,steps,level_id,collection_id,layout,width,height,boxes,start_position.x,start_position.y,attempt_nsteps,attempt_nInputEvents
6790957196019241f9c4f6d3,0422-3d2e26b2-9a76-4eb3-8c1c-c14c1becf1fd,enjoyable,1,20472,186517.19999998808,200717,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5
6790957196019241f9c4f6c4,7788-77f59dbf-40bb-4e82-950f-edded9543d4d,difficult,2,77206,178447.8999999985,253740,"['u', 'l', 'l', 'D', 'r', 'l', 'u', 'd', 'l', 'u', 'l', 'l', 'D', 'u', 'd', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,20,26
6790957196019241f9c4f6c7,5679-2eb66594-d556-4255-b4eb-16841c4b4f8c,enjoyable,3,62556,184346.29999995232,245083,"['u', 'u', 'd', 'r', 'r', 'U', 'R', 'u', 'u', 'l', 'D', 'D', 'D', 'l', 'l', 'u', 'R', 'd', 'r', 'U', 'U', 'r', 'r', 'l', 'd', 'u', 'r', 'l', 'l', 'u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,46,55
6790957396019241f9c4f723,6374-50e46c60-f1e3-40c4-ac6c-52e6400f157a,enjoyable,3,16163,165396.29999999702,180432,"['r', 'u', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17
6790957196019241f9c4f6d3,0422-3d2e26b2-9a76-4eb3-8c1c-c14c1becf1fd,enjoyable,2,23420,207294.59999999404,224441,"['u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10
6790957396019241f9c4f71a,7657-b3cbe756-aa02-445e-9eb9-8c90a19dae77,enjoyable,2,80311,127638.10000002384,205940,"['u', 'l', 'd', 'u', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,12,13
6790957196019241f9c4f6cb,0464-aae0a733-1ac6-4a9c-b3a3-e00c87067124,enjoyable,1,45109,209526.19999999925,245476,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5
6790957396019241f9c4f702,2295-86d91154-0064-4d6b-b4a4-c6cb00d581b4,enjoyable,1,23485,200695.40000003576,217161,"['r', 'R', 'd', 'l', 'u', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,7,7
6790957296019241f9c4f6eb,6987-19a94b0d-8b10-4fd0-80fe-bdb2e5519ac9,difficult,1,20054,213526.40000000596,232626,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5
6790957196019241f9c4f6d1,5355-8dbd22b4-3091-4ec7-8d01-efb47d06ce96,enjoyable,1,18126,262276.8000000119,252409,"['u', 'r', 'R', 'l', 'd', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6
6790957496019241f9c4f72e,1285-db1f8373-871e-4b81-9f93-d729dfad7d7c,difficult,1,10872,93276.09999990463,101914,"['u', 'r', 'R', 'l', 'd', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6
6790957396019241f9c4f702,2295-86d91154-0064-4d6b-b4a4-c6cb00d581b4,enjoyable,2,28640,224485.80000001192,246109,"['l', 'u', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10
6790957196019241f9c4f6d3,0422-3d2e26b2-9a76-4eb3-8c1c-c14c1becf1fd,enjoyable,3,36559,231018.59999999404,261303,"['r', 'r', 'u', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17
6790957396019241f9c4f71a,7657-b3cbe756-aa02-445e-9eb9-8c90a19dae77,enjoyable,3,37064,208268.80000007153,243320,"['u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,19
6790957196019241f9c4f6cb,0464-aae0a733-1ac6-4a9c-b3a3-e00c87067124,enjoyable,2,36536,254951.69999999925,282325,"['u', 'l', 'l', 'D', 'r', 'l', 'u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,16,17
6790957296019241f9c4f6f7,8273-1e724496-a510-4044-8b65-2c0c58f341e6,enjoyable,1,12631,252761.0,262884,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5
6790957496019241f9c4f72e,1285-db1f8373-871e-4b81-9f93-d729dfad7d7c,difficult,2,19584,104458.59999990463,121801,"['l', 'u', 'l', 'D', 'u', 'l', 'D', 'u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,17,19
6790957196019241f9c4f6d1,5355-8dbd22b4-3091-4ec7-8d01-efb47d06ce96,enjoyable,2,28649,280726.1999999881,281380,"['u', 'l', 'l', 'r', 'd', 'u', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,14,17
6790957396019241f9c4f702,2295-86d91154-0064-4d6b-b4a4-c6cb00d581b4,enjoyable,3,28698,253434.10000002384,275111,"['u', 'r', 'r', 'U', 'U', 'd', 'u', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,19,19
6790957296019241f9c4f6eb,6987-19a94b0d-8b10-4fd0-80fe-bdb2e5519ac9,difficult,2,49934,233887.09999999404,282865,"['l', 'u', 'l', 'D', 'u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,14,22
6790957496019241f9c4f72e,1285-db1f8373-871e-4b81-9f93-d729dfad7d7c,difficult,3,19053,124349.19999992847,141168,"['r', 'u', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17
6790957296019241f9c4f6f7,8273-1e724496-a510-4044-8b65-2c0c58f341e6,enjoyable,2,23871,265702.1000000015,287061,"['l', 'u', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,14
6790957196019241f9c4f6c4,7788-77f59dbf-40bb-4e82-950f-edded9543d4d,difficult,3,88948,255959.19999999925,343004,"['u', 'd', 'u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'd', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,21,28
6790957296019241f9c4f6f9,7051-ba25d988-3c1c-42d8-8be4-626dafdc6f40,enjoyable,1,26174,276886.59999999776,301206,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5
6790957296019241f9c4f6f7,8273-1e724496-a510-4044-8b65-2c0c58f341e6,enjoyable,3,19235,289879.5,306602,"['r', 'r', 'u', 'U', 'U', 'd', 'u', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,19,20
6790957396019241f9c4f70e,4886-37e01c4d-7b66-4c83-9f3f-30a430ebeb25,difficult,1,16490,288335.8000000119,298671,"['u', 'r', 'R', 'l', 'd', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6
6790957296019241f9c4f6db,5302-7bdb783f-d075-40ef-88ba-f7163000e3c3,difficult,1,36356,280783.09999996424,315018,"['u', 'r', 'R', 'l', 'd', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,11
6790957396019241f9c4f706,0539-d1ef273e-0740-4bb2-ab49-1344c18f8398,difficult,1,42841,266627.0,307187,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5
6790957196019241f9c4f6cb,0464-aae0a733-1ac6-4a9c-b3a3-e00c87067124,enjoyable,3,63974,291800.8999999985,346615,"['r', 'r', 'u', 'U', 'U', 'd', 'd', 'u', 'u', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,21,22
6790957196019241f9c4f6d1,5355-8dbd22b4-3091-4ec7-8d01-efb47d06ce96,enjoyable,3,55976,309696.3000000119,337677,"['u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,19
6790957396019241f9c4f70e,4886-37e01c4d-7b66-4c83-9f3f-30a430ebeb25,difficult,2,23873,305228.1999999881,322917,"['l', 'u', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10
6790957296019241f9c4f6f9,7051-ba25d988-3c1c-42d8-8be4-626dafdc6f40,enjoyable,2,39657,303372.5,341181,"['u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,21
6790957296019241f9c4f6db,5302-7bdb783f-d075-40ef-88ba-f7163000e3c3,difficult,2,37511,317460.59999996424,352844,"['u', 'l', 'l', 'D', 'l', 'u', 'l', 'l', 'r', 'r', 'd', 'u', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,20,25
6790957496019241f9c4f730,6316-28f6e151-fbef-4457-8648-303ac6890041,difficult,1,20398,186401.40000000037,198610,"['u', 'r', 'R', 'l', 'd', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6
6790957296019241f9c4f6eb,6987-19a94b0d-8b10-4fd0-80fe-bdb2e5519ac9,difficult,3,76108,284125.6999999881,359267,"['u', 'r', 'r', 'U', 'U', 'd', 'L', 'd', 'l', 'r', 'u', 'd', 'u', 'u', 'd', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,31,35
6790957396019241f9c4f706,0539-d1ef273e-0740-4bb2-ab49-1344c18f8398,difficult,2,47867,309774.0,355375,"['l', 'u', 'l', 'D', 'u', 'l', 'D', 'r', 'l', 'u', 'l', 'l', 'D', 'R', 'u', 'r', 'r', 'd', 'L', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,20,25
6790957496019241f9c4f732,2559-6a1182e8-a4d0-46f1-889c-ba19cfc41694,difficult,1,33640,134056.5,163160,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,6
6790957396019241f9c4f700,6310-a842e331-fe38-4c14-abea-ea969b8c5102,enjoyable,1,141547,242445.20000004768,382020,"['r', 'd', 'l', 'r', 'u', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,9,19
6790957396019241f9c4f706,0539-d1ef273e-0740-4bb2-ab49-1344c18f8398,difficult,3,26220,357961.0,381901,"['u', 'u', 'd', 'u', 'd', 'd', 'u', 'u', 'd', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,25,30
6790957496019241f9c4f730,6316-28f6e151-fbef-4457-8648-303ac6890041,difficult,2,33053,207114.40000000037,231969,"['u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10
6790957496019241f9c4f739,4729-f3e3b67e-3da4-4372-bbc9-f1371b718bf0,difficult,1,17765,118063.70000000298,133175,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5
6790957496019241f9c4f730,6316-28f6e151-fbef-4457-8648-303ac6890041,difficult,3,19359,240472.10000000056,251634,"['u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,18
6790957496019241f9c4f732,2559-6a1182e8-a4d0-46f1-889c-ba19cfc41694,difficult,2,29408,168001.59999999998,192872,"['l', 'u', 'l', 'D', 'u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,14,17
6790957396019241f9c4f700,6310-a842e331-fe38-4c14-abea-ea969b8c5102,enjoyable,2,33790,384302.7000000477,416123,"['l', 'u', 'd', 'u', 'l', 'D', 'r', 'l', 'u', 'l', 'D', 'r', 'l', 'u', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,22,27
6790957496019241f9c4f739,4729-f3e3b67e-3da4-4372-bbc9-f1371b718bf0,difficult,2,35162,136132.09999999404,168639,"['u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,14
6790957196019241f9c4f6ce,8475-dd21c2f8-4a8b-42ef-bf55-2d07f3471d53,enjoyable,1,50603,409504.89999997616,452041,"['u', 'r', 'R', 'l', 'd', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6
6790957496019241f9c4f732,2559-6a1182e8-a4d0-46f1-889c-ba19cfc41694,difficult,3,26901,197715.09999999998,220079,"['r', 'r', 'u', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17
6790957496019241f9c4f729,4435-a0d3e22c-6de9-484e-8401-d278cbef6a30,enjoyable,1,28957,309710.3999999985,331433,"['u', 'r', 'R', 'l', 'd', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6
6790957196019241f9c4f6ce,8475-dd21c2f8-4a8b-42ef-bf55-2d07f3471d53,enjoyable,2,31777,460421.5,484128,"['u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,12
6790957396019241f9c4f70e,4886-37e01c4d-7b66-4c83-9f3f-30a430ebeb25,difficult,3,133225,329417.59999996424,456456,"['u', 'r', 'r', 'U', 'U', 'd', 'L', 'r', 'u', 'r', 'U', 'L', 'u', 'r', 'r', 'U', 'd', 'l', 'l', 'u', 'd', 'r', 'r', 'u', 'U', 'd', 'd', 'd', 'u', 'l', 'l', 'u', 'R', 'd', 'r', 'U', 'R', 'u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,54,59
6790957396019241f9c4f700,6310-a842e331-fe38-4c14-abea-ea969b8c5102,enjoyable,3,54173,418401.39999997616,470609,"['u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'u', 'l', 'l', 'd', 'L', 'r', 'u', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,42,44
6790957296019241f9c4f6f9,7051-ba25d988-3c1c-42d8-8be4-626dafdc6f40,enjoyable,3,130681,343347.59999999776,472174,"['u', 'd', 'r', 'r', 'u', 'U', 'U', 'd', 'd', 'l', 'r', 'u', 'd', 'l', 'r', 'u', 'u', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,29,39
6790957496019241f9c4f729,4435-a0d3e22c-6de9-484e-8401-d278cbef6a30,enjoyable,2,26057,338977.5,357805,"['u', 'l', 'l', 'l', 'D', 'u', 'r', 'r', 'd', 'L']",4,tutorial,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10
6790957296019241f9c4f6db,5302-7bdb783f-d075-40ef-88ba-f7163000e3c3,difficult,3,137647,355283.2999999523,490802,"['u', 'r', 'r', 'U', 'U', 'd', 'd', 'l', 'l', 'u', 'R', 'd', 'u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'u', 'l', 'l', 'd', 'd', 'l', 'l', 'u', 'R', 'u', 'r', 'r', 'U', 'd', 'u', 'u', 'r', 'r', 'U', 'U', 'r', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,52,70
6790957496019241f9c4f739,4729-f3e3b67e-3da4-4372-bbc9-f1371b718bf0,difficult,3,72194,171595.79999999702,241136,"['u', 'r', 'r', 'U', 'U', 'r', 'r', 'l', 'l', 'd', 'd', 'l', 'l', 'u', 'd', 'r', 'r', 'u', 'd', 'u', 'u', 'r', 'r', 'l', 'r', 'd', 'L', 'u', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,35,84
6790957496019241f9c4f73b,9531-ccb6fcec-5b3b-4713-a98b-0857c6d36db3,difficult,1,95735,172876.10000000894,257987,"['r', 'R', 'l', 'u', 'R']",3,tutorial,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,10
6790957196019241f9c4f6ce,8475-dd21c2f8-4a8b-42ef-bf55-2d07f3471d53,enjoyable,3,85361,492509.0,569793,"['r', 'r', 'u', 'U', 'U', 'd', 'u', 'd', 'd', 'l', 'l', 'u', 'd', 'd', 'r', 'r', 'u', 'u', 'u', 'r', 'r', 'd', 'L', 'r', 'u', 'l', 'l', 'D', 'D', 'l', 'l', 'u', 'R']",5,tutorial,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,33,36
